CaseId,SystemName,SystemSynonyms,Title,Description,Domains,RelationshipType,SourceName,SourceType,TargetName,TargetType,Extension,AllActors,AllPrimaryActors,AllSecondaryActors,AllUseCases,CreatedAt
22,School Management System,Management System | School System,School Management System,"The School Management System facilitates interactions between Administrators, Students, and Teachers to manage school-related information, enrollment, examinations, attendance, and reporting. Administrators add and edit information, prepare report cards, and oversee the system. Students fill admission forms and write exams. Teachers prepare and evaluate exams, and mark attendance.",Academic Reporting | Attendance Tracking | Education Management | Examination Management | Student Information Systems,extend,Edit Information,usecase,Add Information,usecase,When  Information needs to be edited,Administrator | Student | Teacher,Administrator | Student | Teacher,,Add Information | Complete Enrolment | Declare Result | Edit Information | Evaluate Exam Paper | Fill Admission Form | Mark Attendance | Prepare Exam Paper | Prepare Report Card | Write Exam,2026-02-26 18:35:26
22,School Management System,Management System | School System,School Management System,"The School Management System facilitates interactions between Administrators, Students, and Teachers to manage school-related information, enrollment, examinations, attendance, and reporting. Administrators add and edit information, prepare report cards, and oversee the system. Students fill admission forms and write exams. Teachers prepare and evaluate exams, and mark attendance.",Academic Reporting | Attendance Tracking | Education Management | Examination Management | Student Information Systems,include,Prepare Exam Paper,usecase,Evaluate Exam Paper,usecase,,Administrator | Student | Teacher,Administrator | Student | Teacher,,Add Information | Complete Enrolment | Declare Result | Edit Information | Evaluate Exam Paper | Fill Admission Form | Mark Attendance | Prepare Exam Paper | Prepare Report Card | Write Exam,2026-02-26 18:35:26
22,School Management System,Management System | School System,School Management System,"The School Management System facilitates interactions between Administrators, Students, and Teachers to manage school-related information, enrollment, examinations, attendance, and reporting. Administrators add and edit information, prepare report cards, and oversee the system. Students fill admission forms and write exams. Teachers prepare and evaluate exams, and mark attendance.",Academic Reporting | Attendance Tracking | Education Management | Examination Management | Student Information Systems,include,Complete Enrolment,usecase,Write Exam,usecase,,Administrator | Student | Teacher,Administrator | Student | Teacher,,Add Information | Complete Enrolment | Declare Result | Edit Information | Evaluate Exam Paper | Fill Admission Form | Mark Attendance | Prepare Exam Paper | Prepare Report Card | Write Exam,2026-02-26 18:35:26
22,School Management System,Management System | School System,School Management System,"The School Management System facilitates interactions between Administrators, Students, and Teachers to manage school-related information, enrollment, examinations, attendance, and reporting. Administrators add and edit information, prepare report cards, and oversee the system. Students fill admission forms and write exams. Teachers prepare and evaluate exams, and mark attendance.",Academic Reporting | Attendance Tracking | Education Management | Examination Management | Student Information Systems,include,Fill Admission Form,usecase,Complete Enrolment,usecase,,Administrator | Student | Teacher,Administrator | Student | Teacher,,Add Information | Complete Enrolment | Declare Result | Edit Information | Evaluate Exam Paper | Fill Admission Form | Mark Attendance | Prepare Exam Paper | Prepare Report Card | Write Exam,2026-02-26 18:35:26
22,School Management System,Management System | School System,School Management System,"The School Management System facilitates interactions between Administrators, Students, and Teachers to manage school-related information, enrollment, examinations, attendance, and reporting. Administrators add and edit information, prepare report cards, and oversee the system. Students fill admission forms and write exams. Teachers prepare and evaluate exams, and mark attendance.",Academic Reporting | Attendance Tracking | Education Management | Examination Management | Student Information Systems,include,Evaluate Exam Paper,usecase,Declare Result,usecase,,Administrator | Student | Teacher,Administrator | Student | Teacher,,Add Information | Complete Enrolment | Declare Result | Edit Information | Evaluate Exam Paper | Fill Admission Form | Mark Attendance | Prepare Exam Paper | Prepare Report Card | Write Exam,2026-02-26 18:35:26
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,association,Service Provider,actor,Register User,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,association,Service Provider,actor,Verify Account,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,association,User,actor,Access Study Material,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,association,User,actor,Edit Profile,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,association,User,actor,View Contact Detail,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,association,User,actor,View Faq,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,association,User,actor,View Course List,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,association,User,actor,Access Account,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,extend,Access Quiz,usecase,Access Study Material,usecase,When Quiz Module is Required,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,extend,Change Password,usecase,Edit Profile,usecase,When password needs to be changed,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
23,Online Learning System,Online Platform | Learning System,Online Learning System,"The Online Learning System facilitates user registration, account management, access to learning materials, and interaction with service providers. Users can access courses, study materials, and quizzes, while service providers manage user registration and account verification. The system supports profile editing, including password changes, and provides access to FAQs and contact details.",Content Delivery | Course Catalog | E-Learning | User Account Management | User Support,include,Edit Profile,usecase,Update Account,usecase,,Service Provider | User,Service Provider | User,,Access Account | Access Quiz | Access Study Material | Change Password | Edit Profile | Register User | Update Account | Verify Account | View Contact Detail | View Course List | View Faq,2026-02-26 18:35:51
24,Order_Management_System,Order System | Management System,Order_Management_System,"The Order Management System facilitates the ordering, checking, and segregation of parts. The Purchasing Manager initiates orders, checks permissions, and orders parts. The Warehouse Manager segregates orders, views orders, checks parts, and registers parts. The system extends the 'Order Part' use case with a 'Check Part' function when parts are unavailable.",Inventory Control | Order Processing | Procurement | Supply Chain Management | Warehouse Operations,association,Warehouse Manager,actor,Segregate Order,usecase,,Purchasing Manager | Warehouse Manager,Purchasing Manager | Warehouse Manager,,Check Part | Check Permission | Order Part | Place Order | Register Part | See Order | Segregate Order,2026-02-26 18:36:12
24,Order_Management_System,Order System | Management System,Order_Management_System,"The Order Management System facilitates the ordering, checking, and segregation of parts. The Purchasing Manager initiates orders, checks permissions, and orders parts. The Warehouse Manager segregates orders, views orders, checks parts, and registers parts. The system extends the 'Order Part' use case with a 'Check Part' function when parts are unavailable.",Inventory Control | Order Processing | Procurement | Supply Chain Management | Warehouse Operations,association,Purchasing Manager,actor,Check Permission,usecase,,Purchasing Manager | Warehouse Manager,Purchasing Manager | Warehouse Manager,,Check Part | Check Permission | Order Part | Place Order | Register Part | See Order | Segregate Order,2026-02-26 18:36:12
24,Order_Management_System,Order System | Management System,Order_Management_System,"The Order Management System facilitates the ordering, checking, and segregation of parts. The Purchasing Manager initiates orders, checks permissions, and orders parts. The Warehouse Manager segregates orders, views orders, checks parts, and registers parts. The system extends the 'Order Part' use case with a 'Check Part' function when parts are unavailable.",Inventory Control | Order Processing | Procurement | Supply Chain Management | Warehouse Operations,association,Purchasing Manager,actor,Place Order,usecase,,Purchasing Manager | Warehouse Manager,Purchasing Manager | Warehouse Manager,,Check Part | Check Permission | Order Part | Place Order | Register Part | See Order | Segregate Order,2026-02-26 18:36:12
24,Order_Management_System,Order System | Management System,Order_Management_System,"The Order Management System facilitates the ordering, checking, and segregation of parts. The Purchasing Manager initiates orders, checks permissions, and orders parts. The Warehouse Manager segregates orders, views orders, checks parts, and registers parts. The system extends the 'Order Part' use case with a 'Check Part' function when parts are unavailable.",Inventory Control | Order Processing | Procurement | Supply Chain Management | Warehouse Operations,association,Purchasing Manager,actor,Order Part,usecase,,Purchasing Manager | Warehouse Manager,Purchasing Manager | Warehouse Manager,,Check Part | Check Permission | Order Part | Place Order | Register Part | See Order | Segregate Order,2026-02-26 18:36:12
24,Order_Management_System,Order System | Management System,Order_Management_System,"The Order Management System facilitates the ordering, checking, and segregation of parts. The Purchasing Manager initiates orders, checks permissions, and orders parts. The Warehouse Manager segregates orders, views orders, checks parts, and registers parts. The system extends the 'Order Part' use case with a 'Check Part' function when parts are unavailable.",Inventory Control | Order Processing | Procurement | Supply Chain Management | Warehouse Operations,association,Warehouse Manager,actor,See Order,usecase,,Purchasing Manager | Warehouse Manager,Purchasing Manager | Warehouse Manager,,Check Part | Check Permission | Order Part | Place Order | Register Part | See Order | Segregate Order,2026-02-26 18:36:12
24,Order_Management_System,Order System | Management System,Order_Management_System,"The Order Management System facilitates the ordering, checking, and segregation of parts. The Purchasing Manager initiates orders, checks permissions, and orders parts. The Warehouse Manager segregates orders, views orders, checks parts, and registers parts. The system extends the 'Order Part' use case with a 'Check Part' function when parts are unavailable.",Inventory Control | Order Processing | Procurement | Supply Chain Management | Warehouse Operations,association,Warehouse Manager,actor,Check Part,usecase,,Purchasing Manager | Warehouse Manager,Purchasing Manager | Warehouse Manager,,Check Part | Check Permission | Order Part | Place Order | Register Part | See Order | Segregate Order,2026-02-26 18:36:12
24,Order_Management_System,Order System | Management System,Order_Management_System,"The Order Management System facilitates the ordering, checking, and segregation of parts. The Purchasing Manager initiates orders, checks permissions, and orders parts. The Warehouse Manager segregates orders, views orders, checks parts, and registers parts. The system extends the 'Order Part' use case with a 'Check Part' function when parts are unavailable.",Inventory Control | Order Processing | Procurement | Supply Chain Management | Warehouse Operations,association,Warehouse Manager,actor,Register Part,usecase,,Purchasing Manager | Warehouse Manager,Purchasing Manager | Warehouse Manager,,Check Part | Check Permission | Order Part | Place Order | Register Part | See Order | Segregate Order,2026-02-26 18:36:12
24,Order_Management_System,Order System | Management System,Order_Management_System,"The Order Management System facilitates the ordering, checking, and segregation of parts. The Purchasing Manager initiates orders, checks permissions, and orders parts. The Warehouse Manager segregates orders, views orders, checks parts, and registers parts. The system extends the 'Order Part' use case with a 'Check Part' function when parts are unavailable.",Inventory Control | Order Processing | Procurement | Supply Chain Management | Warehouse Operations,extend,Order Part,usecase,Check Part,usecase,When There are No Parts,Purchasing Manager | Warehouse Manager,Purchasing Manager | Warehouse Manager,,Check Part | Check Permission | Order Part | Place Order | Register Part | See Order | Segregate Order,2026-02-26 18:36:12
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,association,Coffin Maker,actor,Ensure Coffin Quality,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,association,Audience,actor,Maximize Excitement,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,association,Escape Artist,actor,Minimize Risk,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,association,Safety Officer,actor,Minimize Risk,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,association,Escape Artist,actor,Perform Stunt,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,extend,Enable Computer Control System,usecase,Pump Fluid,usecase,When Computer Control is Required,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,include,Perform Stunt,usecase,Pump Fluid,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,include,Perform Stunt,usecase,Allow Stunt Fluid,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,include,Minimize Risk,usecase,Ensure Coffin Quality,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
25,Coffin Escape System,Escape System | Coffin System,Coffin Escape System,"The Coffin Escape System facilitates a stunt performance where an Escape Artist attempts to escape from a coffin. The system involves a Coffin Maker who ensures the coffin's quality, a Safety Officer and the Escape Artist who collaborate to minimize risks, and an Audience whose excitement is a key consideration. Computer control can be optionally enabled to assist with fluid pumping during the stunt. The system relies on pumping fluids and ensuring sufficient air within the coffin for the stunt to be performed.",Audience Engagement | Coffin Manufacturing | Risk Management | Safety Systems | Stunt Performance,include,Minimize Risk,usecase,Ensure Sufficient Air,usecase,,Audience | Coffin Maker | Escape Artist | Safety Officer,Audience | Coffin Maker | Escape Artist | Safety Officer,,Allow Stunt Fluid | Enable Computer Control System | Ensure Coffin Quality | Ensure Sufficient Air | Maximize Excitement | Minimize Risk | Perform Stunt | Pump Fluid,2026-02-26 18:36:36
26,Healthcare,Health System | Care System,Healthcare,"The Healthcare system manages patient care processes, from initial complaint recording and admission through assessment, treatment, progress reporting, and eventual discharge. Administrative Clerks record initial complaints, while Guardians and Patients participate in the admission process. Nurses and Doctors assess patient status and advise medical treatment. The system also handles legal authorization and discharge procedures, involving review of summaries and recommendations.",Healthcare Administration | Legal and Regulatory Compliance | Medical Treatment and Assessment | Patient Admission and Discharge | Patient Record Management,association,Doctor,actor,Advise Medical Treatment,usecase,,Administrative Clerk | Doctor | Guardian | Nurse | Patient,Administrative Clerk | Doctor | Guardian | Nurse | Patient,,Admit Patient | Advise Medical Treatment | Assess Patient Status | Maintain Progress Report | Obtain Legal Authorization | Recommend Patient Discharge | Record Initial Complaint | Review Discharge Summary,2026-02-26 18:37:02
26,Healthcare,Health System | Care System,Healthcare,"The Healthcare system manages patient care processes, from initial complaint recording and admission through assessment, treatment, progress reporting, and eventual discharge. Administrative Clerks record initial complaints, while Guardians and Patients participate in the admission process. Nurses and Doctors assess patient status and advise medical treatment. The system also handles legal authorization and discharge procedures, involving review of summaries and recommendations.",Healthcare Administration | Legal and Regulatory Compliance | Medical Treatment and Assessment | Patient Admission and Discharge | Patient Record Management,association,Nurse,actor,Assess Patient Status,usecase,,Administrative Clerk | Doctor | Guardian | Nurse | Patient,Administrative Clerk | Doctor | Guardian | Nurse | Patient,,Admit Patient | Advise Medical Treatment | Assess Patient Status | Maintain Progress Report | Obtain Legal Authorization | Recommend Patient Discharge | Record Initial Complaint | Review Discharge Summary,2026-02-26 18:37:02
26,Healthcare,Health System | Care System,Healthcare,"The Healthcare system manages patient care processes, from initial complaint recording and admission through assessment, treatment, progress reporting, and eventual discharge. Administrative Clerks record initial complaints, while Guardians and Patients participate in the admission process. Nurses and Doctors assess patient status and advise medical treatment. The system also handles legal authorization and discharge procedures, involving review of summaries and recommendations.",Healthcare Administration | Legal and Regulatory Compliance | Medical Treatment and Assessment | Patient Admission and Discharge | Patient Record Management,association,Doctor,actor,Assess Patient Status,usecase,,Administrative Clerk | Doctor | Guardian | Nurse | Patient,Administrative Clerk | Doctor | Guardian | Nurse | Patient,,Admit Patient | Advise Medical Treatment | Assess Patient Status | Maintain Progress Report | Obtain Legal Authorization | Recommend Patient Discharge | Record Initial Complaint | Review Discharge Summary,2026-02-26 18:37:02
26,Healthcare,Health System | Care System,Healthcare,"The Healthcare system manages patient care processes, from initial complaint recording and admission through assessment, treatment, progress reporting, and eventual discharge. Administrative Clerks record initial complaints, while Guardians and Patients participate in the admission process. Nurses and Doctors assess patient status and advise medical treatment. The system also handles legal authorization and discharge procedures, involving review of summaries and recommendations.",Healthcare Administration | Legal and Regulatory Compliance | Medical Treatment and Assessment | Patient Admission and Discharge | Patient Record Management,association,Administrative Clerk,actor,Record Initial Complaint,usecase,,Administrative Clerk | Doctor | Guardian | Nurse | Patient,Administrative Clerk | Doctor | Guardian | Nurse | Patient,,Admit Patient | Advise Medical Treatment | Assess Patient Status | Maintain Progress Report | Obtain Legal Authorization | Recommend Patient Discharge | Record Initial Complaint | Review Discharge Summary,2026-02-26 18:37:02
26,Healthcare,Health System | Care System,Healthcare,"The Healthcare system manages patient care processes, from initial complaint recording and admission through assessment, treatment, progress reporting, and eventual discharge. Administrative Clerks record initial complaints, while Guardians and Patients participate in the admission process. Nurses and Doctors assess patient status and advise medical treatment. The system also handles legal authorization and discharge procedures, involving review of summaries and recommendations.",Healthcare Administration | Legal and Regulatory Compliance | Medical Treatment and Assessment | Patient Admission and Discharge | Patient Record Management,association,Patient,actor,Admit Patient,usecase,,Administrative Clerk | Doctor | Guardian | Nurse | Patient,Administrative Clerk | Doctor | Guardian | Nurse | Patient,,Admit Patient | Advise Medical Treatment | Assess Patient Status | Maintain Progress Report | Obtain Legal Authorization | Recommend Patient Discharge | Record Initial Complaint | Review Discharge Summary,2026-02-26 18:37:02
26,Healthcare,Health System | Care System,Healthcare,"The Healthcare system manages patient care processes, from initial complaint recording and admission through assessment, treatment, progress reporting, and eventual discharge. Administrative Clerks record initial complaints, while Guardians and Patients participate in the admission process. Nurses and Doctors assess patient status and advise medical treatment. The system also handles legal authorization and discharge procedures, involving review of summaries and recommendations.",Healthcare Administration | Legal and Regulatory Compliance | Medical Treatment and Assessment | Patient Admission and Discharge | Patient Record Management,association,Guardian,actor,Admit Patient,usecase,,Administrative Clerk | Doctor | Guardian | Nurse | Patient,Administrative Clerk | Doctor | Guardian | Nurse | Patient,,Admit Patient | Advise Medical Treatment | Assess Patient Status | Maintain Progress Report | Obtain Legal Authorization | Recommend Patient Discharge | Record Initial Complaint | Review Discharge Summary,2026-02-26 18:37:02
26,Healthcare,Health System | Care System,Healthcare,"The Healthcare system manages patient care processes, from initial complaint recording and admission through assessment, treatment, progress reporting, and eventual discharge. Administrative Clerks record initial complaints, while Guardians and Patients participate in the admission process. Nurses and Doctors assess patient status and advise medical treatment. The system also handles legal authorization and discharge procedures, involving review of summaries and recommendations.",Healthcare Administration | Legal and Regulatory Compliance | Medical Treatment and Assessment | Patient Admission and Discharge | Patient Record Management,include,Maintain Progress Report,usecase,Recommend Patient Discharge,usecase,,Administrative Clerk | Doctor | Guardian | Nurse | Patient,Administrative Clerk | Doctor | Guardian | Nurse | Patient,,Admit Patient | Advise Medical Treatment | Assess Patient Status | Maintain Progress Report | Obtain Legal Authorization | Recommend Patient Discharge | Record Initial Complaint | Review Discharge Summary,2026-02-26 18:37:02
